name,sku,cost,manufacturer,bullets,Image_URL,description,Specsheet_URL,Warranty_URL,Manual_URL
"MDC121 28"" Refrigerated Countertop Display Case",MDC121,504,MARCHIA,"
                            
<ul>
 	<li>Brilliant Internal LED illumination on top</li>
 	<li>Digital temperature controller and display</li>
 	<li>Adjustable chrome plated shelves</li>
 	<li>4 sides double glass</li>
 	<li>Front Curved glass</li>
 	<li>Sliding doors</li>
 	<li>Maintenance free condenser</li>
 	<li>Ventilated cooling system</li>
 	<li>Automatic defrost</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/mdc121_1-1_130x.jpg?v=1612898603,"
      The MDC121 is a refrigerated countertop display with a stainless steel front and curved glass for excellent viewing angles. As with all Marchia cases, LED lights are standard, and the shelves are adjustable. This refrigerated case holds 33°F to 54.6°F, perfect for bakeries, delis, cafes, and markets. The insulated rear sliding doors allow easy employee access. The case is straightforward to use, just unbox, plug-in, and turn on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc121-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc-series-manual.pdf
"MSU140S 46"" Refrigerated Round Curved Sushi Display Case - Silver",MSU140S,524,MARCHIA,"
                            <ul>
<li>LED lighting</li>
<li>(4) x 1/3 stainless steel pans</li>
<li>Silver color finish</li>
<li>Digital temperature controller</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/msu140s-46-inch-refrigerated-4-pan-sushi-display-case_130x.jpg?v=1756182473,"
      MSU Series refrigerated sushi displays feature gravity coil fan-less refrigeration to keep your sushi cold without drying it out. Rear sliding glass doors provide easy access, and the front glass is removable for easy cleaning. Stainless steel pans included.
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/msu140s-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://www.kitchenall.com/cdn/content/marchia/msu-series-manial.pdf
MVSR100 Countertop Refrigerated Vertical Curved Glass Cake Display Case,MVSR100,525,MARCHIA,"
                            <ul>
<li>Internal LED lighting</li>
<li>Digital temperature control</li>
<li>Adjustable glass shelves</li>
<li>Ventilated cooling system</li>
<li>Automatic defrost</li>
<li><span>Full-length handle</span></li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/mvsr100-countertop-display-case_130x.jpg?v=1696756620,"
      Curved glass countertop refrigerated pastry and cake display case. 360-degree product visibility with glass shelves. Includes internal LED lighting, auto defrost, adjustable glass shelves, stainless steel base, and glass construction.
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mvsr100-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mvsr100-manual.pdf
"SHCC186 48"" Heated Countertop Display Front and Rear Access Doors",SHCC186,527,MARCHIA,"
                            
<ul>
<li>Internal LED lighting</li>
<li>Adjustable thermostat control</li>
<li>Adjustable shelving and legs</li>
<li>Double insulated curved glass</li>
<li>Tempered glass</li>
<li>Front and rear access doors</li>
<li>Stainless steel construction</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/SHCC186_130x.jpg?v=1656672361,"
      The Marchia CHCC186 48” Heated Dual Access Countertop Display case is perfect for keeping your baked goods fresh. The brilliant internal LED illumination on top helps vibrantly display your baked goods or other food products. It also features easy access from both the back of the unit and the front. And the adjustable temperature controller makes it easy to keep your products at the correct temperature. 
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/shcc186-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mhcc-shcc-series-manual.pdf
"MHCC186 48"" Heated Countertop Display Front and Rear Access Doors",MHCC186,527,MARCHIA,"
                            
<ul>
<li>Internal LED lighting</li>
<li>Adjustable thermostat control</li>
<li>Adjustable shelving and legs</li>
<li>Double insulated curved glass</li>
<li>Tempered glass</li>
<li>Front and rear access doors</li>
<li>Stainless steel construction</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/files/mhcc186heated-countertop-display-with-food-black_130x.jpg?v=1756183213,"
      The Marchia MHCC186 48” Heated Dual Access Countertop Display case is perfect for keeping your baked goods fresh. The brilliant internal LED illumination on top helps vibrantly display your baked goods or other food products. It also features easy access from both the back of the unit and the front. And the adjustable temperature controller makes it easy to keep your products at the correct temperature. 
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mhcc186-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mhcc-shcc-series-manual.pdf
"MDC161-W 36"" White Refrigerated Countertop Display Case",MDC161-W,550,MARCHIA,"
                            
<ul>
 	<li>Brilliant Internal LED illumination on top</li>
 	<li>Digital temperature controller and display</li>
 	<li>Adjustable chrome plated shelves</li>
 	<li>4 sides double glass</li>
 	<li>Front Curved glass</li>
 	<li>Sliding doors</li>
 	<li>Maintenance free condenser</li>
 	<li>Ventilated cooling system</li>
 	<li>Automatic defrost</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/mdc-161-w_130x.jpg?v=1632302579,"
      The MDC161-W is a refrigerated countertop display with a stainless steel front and curved glass for excellent viewing angles. As with all Marchia cases, LED lights are standard, and the shelves are adjustable. This refrigerated case holds 33°F to 54.6°F, perfect for bakeries, delis, cafes, and markets. The insulated rear sliding doors allow easy employee access. The case is straightforward to use, just unbox, plug-in, and turn on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc161-w-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc-series-manual.pdf
"MDC161 36"" Refrigerated Countertop Display Case",MDC161,550,MARCHIA,"
                            
<ul>
 	<li>Brilliant Internal LED illumination on top</li>
 	<li>Digital temperature controller and display</li>
 	<li>Adjustable chrome plated shelves</li>
 	<li>4 sides double glass</li>
 	<li>Front Curved glass</li>
 	<li>Sliding doors</li>
 	<li>Maintenance free condenser</li>
 	<li>Ventilated cooling system</li>
 	<li>Automatic defrost</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/files/mdc161-1_130x.jpg?v=1756180226,"
      The MDC161 is a refrigerated countertop display with a stainless steel front and curved glass for excellent viewing angles. As with all Marchia cases, LED lights are standard, and the shelves are adjustable. This refrigerated case holds 33°F to 54.6°F, perfect for bakeries, delis, cafes, and markets. The insulated rear sliding doors allow easy employee access. The case is straightforward to use, just unbox, plug-in, and turn on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc161-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc-series-manual.pdf
"USTAR-T36 33"" Dry Curved Glass Bakery Display Case, Non Refrigerated",USTAR-T36,559,MARCHIA,"
                            <ul>
<li>33"" Top Display Dry Case</li>
<li>For USTAR36G open display merchandiser or countertop display</li>
<li>Exterior Dims: 32.91"" W x 11.10"" D x 17.70"" H</li>
<li>Interior Dims: 29.76"" W x 9.13"" D x 14.68"" H</li>
<li>Glass front shield &amp; side walls</li>
<li>(2) rear sliding doors</li>
<li>29.68"" x 7.08"" glass shelf</li>
<li>Black exterior<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/ustar-t36-dry-display-case_9d2cdc41-df63-44b6-b905-4d49e7eee4a2_130x.jpg?v=1742268837,"
      
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/ustar-t36-specsheet.pdf,https://usrbrands.com/products/ustar-t36-33-dry-curved-glass-bakery-display-case-non-refrigerated,https://usrbrands.com/products/ustar-t36-33-dry-curved-glass-bakery-display-case-non-refrigerated
"MSU160S 60"" Refrigerated Round Curved Sushi Display Case - Silver",MSU160S,570,MARCHIA,"
                            <ul>
<li>LED lighting</li>
<li>(6) x 1/3 stainless steel pans</li>
<li>Silver color finish</li>
<li>Digital temperature controllr</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/msu160s-60-inch-refrigerated-6-pan-sushi-display-case_130x.jpg?v=1756182242,"
      MSU Series refrigerated sushi displays feature gravity coil fan-less refrigeration to keep your sushi cold without drying it out. Rear sliding glass doors provide easy access, and the front glass is removable for easy cleaning. Stainless steel pans included.
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/msu160s-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://www.kitchenall.com/cdn/content/marchia/msu-series-manial.pdf
"MDC160-ST 36"" Refrigerated Straight Front Glass Countertop Display Case",MDC160-ST,586,MARCHIA,"
                            
<ul>
 	<li>Brilliant Internal LED illumination on top</li>
 	<li>Digital temperature controller and display</li>
 	<li>Adjustable chrome plated shelves</li>
 	<li>Four sides double glass</li>
 	<li>Front straight glass</li>
 	<li>Sliding doors</li>
 	<li>Maintenance free condenser</li>
 	<li>Ventilated cooling system</li>
 	<li>Automatic defrost</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/mdc160-st_130x.jpg?v=1612898599,"
      The MDC160 is a 36"" refrigerated countertop display with a stainless steel front and straight glass for excellent viewing angles. As with all Marchia cases, LED lights are standard and the shelves are adjustable. This refrigerated case holds 33°F to 54.6°F, perfect for bakeries, delis, cafes, and markets. The insulated rear sliding doors allow easy employee access. The case is very easy to use, just unbox, plug-in, and turn on.
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc160-st-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc-st-series-manual.pdf
MDCR78 Refrigerated Countertop Rotating Cake Display Case,MDCR78,614,MARCHIA,"
                            
<ul>
 	<li>Internal LED lighting</li>
 	<li>Digital temperature control</li>
 	<li>Automatic defrost</li>
 	<li>Stainless steel construction</li>
 	<li>Adjustable legs</li>
 	<li>Maintenance free controller</li>
 	<li>Ventilated cooling system</li>
 	<li>Double glass</li>
 	<li>Rotating display</li>
</ul>

                          ",,"
      Rotate your cakes and pastries for your customers in this refrigerated countertop display case. Using a standard plug, this attractive display provides beautiful LED lighting and will rotate your cakes until the door is opened. All sides are glass for perfect viewing from any angle. The digital controller allows the user to set temperatures between 33°F to 51°F.
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdcr78-specsheet.pdf,https://usrbrands.com/products/mdcr78-refrigerated-countertop-rotating-cake-display-case,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdcr78-manual.pdf
"USTAR-T48 45"" Dry Curved Glass Bakery Display Case, Non Refrigerated",USTAR-T48,658,MARCHIA,"
                            <ul>
<li>45"" Top Display Dry Case</li>
<li>For USTAR48G open display merchandiser or countertop display</li>
<li>Exterior Dims: 44.72"" W x 11.10"" D x 17.70"" H</li>
<li>Interior Dims: 41.57"" W x 9.13"" D x 14.68"" H</li>
<li>Glass front shield &amp; side walls</li>
<li>(2) rear sliding doors</li>
<li>41.49"" x 7.08"" glass shelf</li>
<li>Black exterior<br>
</li>
</ul>
                          ",,"
      
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/ustar-t48-specsheet.pdf,https://usrbrands.com/products/ustar-t36-33-dry-curved-glass-bakery-display-case-non-refrigerated-copy,https://usrbrands.com/products/ustar-t36-33-dry-curved-glass-bakery-display-case-non-refrigerated-copy
"MDC130 31"" Refrigerated Countertop Display Case",MDC130,731,MARCHIA,"
                            
<ul>
 	<li>Internal LED lighting</li>
 	<li>Adjustable temperature control</li>
 	<li>Adjustable shelving</li>
 	<li>Double insulated curved glass</li>
 	<li>Maintenance free condenser</li>
 	<li>Automatic defrost</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/products/MDC130_1_130x.jpg?v=1612898594,"
      The MDC130 is a 31"" refrigerated countertop display with a stainless steel front and curved glass for excellent viewing angles. As with all Marchia cases, LED lights are standard, and the shelves are adjustable. This refrigerated case holds 33°F to 54.6°F, perfect for bakeries, delis, cafes, and markets. The insulated rear sliding doors allow easy employee access. The case is straightforward to use, just unbox, plug-in, and turn on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc130-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/marchia-warranty-refrigeration.pdf,https://usr-content.s3.us-east-2.amazonaws.com/marchia/mdc130-mdc201-manual.pdf
